start,end,today,a7,a7b,who_chief,col_focus,chef_info_use,key,compound1,polymult,compound,pay_ease,willingness,convinced,key2,setofr,date,date_f,type,short_label,value_label,keep,labelFrançais,dup_code,compound1_carto,_erge,carto_complete,skipped_code,_merge,tot_complete_cc
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100001.0,100000,1,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[1],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,176.0,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100002.0,100000,2,2.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[2],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100003.0,100000,3,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[3],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100004.0,100000,4,0.0,,1,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[4],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100005.0,100000,5,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[5],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100006.0,100000,6,,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[6],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100007.0,100000,7,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[7],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100008.0,100000,8,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[8],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100009.0,100000,9,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[9],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100010.0,100000,10,0.0,,0,uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R[10],uuid:3971f79d-ed66-4caa-a182-527f3f9ee01a/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100011.0,100000,11,0.0,,1,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[1],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100012.0,100000,12,0.0,,1,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[2],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100013.0,100000,13,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[3],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100014.0,100000,14,0.0,,1,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[4],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100015.0,100000,15,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[5],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100016.0,100000,16,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[6],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100017.0,100000,17,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[7],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100018.0,100000,18,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[8],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100019.0,100000,19,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[9],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100020.0,100000,20,0.0,,0,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R[10],uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100021.0,100000,21,0.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[1],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100022.0,100000,22,0.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[2],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100023.0,100000,23,1.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[3],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100024.0,100000,24,0.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[4],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100025.0,100000,25,1.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[5],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100026.0,100000,26,0.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[6],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100027.0,100000,27,0.0,,0,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[7],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100028.0,100000,28,0.0,,1,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[8],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100029.0,100000,29,1.0,,1,uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R[9],uuid:8788d2db-9b90-4913-b184-8f4b95fe89b1/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100031.0,100000,31,0.0,,1,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[1],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100032.0,100000,32,0.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[2],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100033.0,100000,33,,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[3],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100034.0,100000,34,,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[4],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100035.0,100000,35,1.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[5],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100036.0,100000,36,1.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[6],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100037.0,100000,37,0.0,,1,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[7],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100038.0,100000,38,0.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[8],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100039.0,100000,39,0.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[9],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100040.0,100000,40,0.0,,0,uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R[10],uuid:cd94600e-d383-445e-a01f-b7882c7a4a05/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100041.0,100000,41,0.0,,1,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[1],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100042.0,100000,42,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[2],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100043.0,100000,43,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[3],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100044.0,100000,44,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[4],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100045.0,100000,45,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[5],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100046.0,100000,46,1.0,,1,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[6],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100047.0,100000,47,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[7],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100048.0,100000,48,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[8],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100049.0,100000,49,0.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[9],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100050.0,100000,50,2.0,,0,uuid:8216b501-6fbd-41b7-8762-310875880c09/R[10],uuid:8216b501-6fbd-41b7-8762-310875880c09/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100051.0,100000,51,1.0,,1,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[1],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100052.0,100000,52,0.0,,1,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[2],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100053.0,100000,53,0.0,,1,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[3],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100054.0,100000,54,1.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[4],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100055.0,100000,55,0.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[5],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100056.0,100000,56,0.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[6],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100057.0,100000,57,1.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[7],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100058.0,100000,58,0.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[8],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100059.0,100000,59,0.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[9],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100060.0,100000,60,0.0,,0,uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R[10],uuid:5ec92b91-2935-4a3a-8d81-0fe204606e96/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100061.0,100000,61,1.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[1],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100062.0,100000,62,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[2],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100063.0,100000,63,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[3],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100064.0,100000,64,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[4],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100065.0,100000,65,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[5],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100066.0,100000,66,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[6],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100067.0,100000,67,1.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[7],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100068.0,100000,68,1.0,,1,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[8],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100069.0,100000,69,1.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[9],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100070.0,100000,70,0.0,,0,uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R[10],uuid:0f3d4d37-30c1-4495-b769-9ceb2cc1a427/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100071.0,100000,71,1.0,,0,uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R[1],uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100072.0,100000,72,1.0,,0,uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R[2],uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-08-01 12:15:21,2018-08-01 15:27:27,2018-08-01,100.0,100,23,,,uuid:88a72011-1ba2-4697-ba06-e5c5f51d1174,100073.0,100000,73,0.0,,0,uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R[3],uuid:8437c2c7-0335-415c-83b5-f3a8e62edcd6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
